channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19eb00f31e397640,2026-06-10T05:43:52Z,project_update,order_quote_tracking,Alibaba,"Hi David, your next sourcing find",Picked from products viewed: Auto air Conditioner Cool & Heat Evaporator Unit Assembly 404 6 Holes ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=evaporator,suspension,delivery"
email,19eb0770601d5ff1,2026-06-10T07:37:29Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19eb139f7659e3e3,2026-06-10T11:10:24Z,supplier_communication,order_quote_tracking,Aliexpress,Order 3073111533377489: awaiting confirmation,"96 Order about to be marked as completed ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Order update Hi UK shopper , ",3073111533377489,3072,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,confirmation,order"
email,19eb180fb11bdef1,2026-06-10T12:27:58Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 242670698380938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 242670698380938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",242670698380938,3218,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=fastener,daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19eb180fdb079598,2026-06-10T12:27:59Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 243775543180938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 243775543180938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",243775543180938,1354,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19eb1c51d6f00930,2026-06-10T13:42:23Z,product,order_quote_tracking,Aliexpress,"BTW, security deals are here",96 Grab this security essential: Instrument Parts & Accessories ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ . -15%,,62866,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19eb7a2203bbfc7c,2026-06-11T17:01:55Z,project_update,order_quote_tracking,Richmond Council News & Updates,Get Involved in Decision Making | Visit The Fixery | On Site At...,Your Community Newsletter View in browser [ https://content.govdelivery.com/accounts/UKLBR/bulletins/41b5e54 ] *11 June 2026* resident enewsletter [ https://www.richmond.gov.uk/news?utm_content=&utm_medium=email&utm_name=&utm_source=govdelivery ] *Council News,OD-OHM15GSI|COMMUNITY-BLUESCAPES-FAIR-TICKETS-1988625876529|GASDBJIUOKWP3S4SC2WJJ8RDTVEND|RICHMOND-SUSTAINABILITY-FORUM-AT-THE-FIXERY-TICKETS-1989094413937|FIRST-BUS-ACCESS-DAY-P2597871|BURGER-FEST-UK-2026-P2549341|NATURE-WALK-ON-BARNES-COMMON-P2599561|AED25914-172A-4630-B24D-804CC0EFF2DD-000000|SVDIQ2N-,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=battery,relay"
email,19eb8779b5e77af2,2026-06-11T20:55:04Z,project_update,order_quote_tracking,Aliexpress,Take another look: 23300-31160 For Toyota Land Cruiser Prado FJ ...,96 See what you’ve been eyeing ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ It's still available Make it yours now ,,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=land cruiser,toyota,aliexpress"
email,19ebb02df4b7f239,2026-06-12T08:46:23Z,project_update,order_quote_tracking,Alibaba Remind,Price drop on items you viewed,"Take another look: Original Quality and Full-Size Classic Car Body Shell Assemblies for Sale, Compatible with 1983 Ae86 Sprinter Trueno ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ",,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fj40,delivery"
email,19ebb72c3ed718ce,2026-06-12T10:48:39Z,supplier_communication,order_quote_tracking,Aliexpress,Order 3073111533377489: awaiting confirmation,"96 Order about to be marked as completed ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Order update Hi UK shopper , ",3073111533377489,3072,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,confirmation,order"
email,19ebc6fbabf7f76f,2026-06-12T15:24:59Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about PARD Double Flaring and Cutting Tool Set","Let us know what you think about order #TM25805. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 10 days ago and would love to get your feedback. What do you think about PARD Double Flaring and Cutting Tool Set ? Rating ★ ★",TM25805,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19ebd28e93534a5e,2026-06-12T18:47:14Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about LICOTA MADE IN TAIWAN PU HOSE ROLL 9M W/ NITTO TYPE QUICK COUPLER","Let us know what you think about order #TM25776. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 10 days ago and would love to get your feedback. What do you think about LICOTA MADE IN TAIWAN PU HOSE ROLL 9M W/ NITTO TYPE Q",TM25776,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=hose,toolsmart,toolsmart.pk,feedback,order,review"
email,19ebf7bed7351909,2026-06-13T05:37:07Z,product,order_quote_tracking,Aliexpress,"One day, luck shows up. Today?","96 Finding you was the lucky part ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ . . -20% . PKR35,388 . PKR461,607 . ",PKR461|PKR830|PKR499|PKR113|PKR456|PKR952|PKR101,461607,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19ebfea2570f7537,2026-06-13T07:37:31Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19ec0512185d6741,2026-06-13T09:30:20Z,project_update,order_quote_tracking,LOOKFANTASTIC,Flash Sale: 22% Off,LookFantastic (https://link.n.lookfantastic.com/q/P2rxxEuzJ71S0YSEdRBlSasIaP9GiztzK76fZcOJcHJpZG1vcmVkYXZlQGdtYWlsLmNvbcOIoIQ6avIDeIL_ZivyhCxmmBKiFPg) 22 PERCENT OFF SELECTED CODE FLASH22 (https://link.n.lookfantastic.com/q/vb-D5LdJKLEu0Y4rIN8oI5rUE__613xAirUh,OLAXU2LRA1TZMTQ|BUEJVLUDRDVF0YNGNGCBOMTMIOHO9WTTJALSZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIETG7WH2KDBLTPDQNIS5QHX3EWVW|KFYJMWEMVUXU0YQDOPSO7W6A3BVQ1JUCW5SKZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOILWQBNFNFCLLZSWT-CGVNGIP1LBQ|FFNSSYMT7TPS0YVFZ2T3V67YTKWPSULDXD7OZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIXVJ-LYWTD5L2V6JYRXJMQNC1TEG|XLZ0NHUHGDZI0YDEQ1IZPGYOKTWXN9W7KGCXZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIGABGWUZECALVFILD9VFCHGRAHWG|VJ7XM-|ZSSMEJYJUJOJ0YI-YJO1HEQAIQKARGAO87LPZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIFB3N5HM3CJLDICZQL0HT1BHW8YQ|DRSLZUXW0XXSZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIYJRKWE11E4LFJKORLYG487CI7ZG|TWXNXUW5YD4UDHNOGHTSZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIE5A-HCA4CKLGJTIEJVWQ3QRUXUG|KI7EITD42O8L0YUUBRWATB1C6TXWHPDH2PKTZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOILVXYVUJDD7LPXWS4TNWT4FJ79DG|FMBTD0T1A2EE0YHL2LGR9YHNSYSWLKGXDQYNZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIIYENSWXUERLX7-MNBMA7HXYMGIW|VH6YR9P1AWBH0Y9XRJVHLNNVRTVAUYUR4P6EZCOJCHJPZG1VCMVKYXZLQGDTYWLSLMNVBCOIOXRZBTSHFBLLRXYF8CVVQXQSB9W,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=primer,delivery"
email,19ec09909d116148,2026-06-13T10:48:32Z,supplier_communication,post_purchase_feedback,Aliexpress,Order 3073111533377489: how did it go?,"96 Review your order & earn coins ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Review your order Hi UK shopper , Th",3073111533377489,3072,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,order,review"
email,19ec4cae282dffbd,2026-06-14T06:21:28Z,product,order_quote_tracking,Aliexpress,Highly-rated items: Up to 20% OFF,"96 This week's highly rated picks ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Open app . -65% PKR28,761 PKR10,203 ",PKR225|PKR196|PKR925|PKR430|PKR673|PKR162,196621,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19ec5ee9abbbe6ac,2026-06-14T11:40:07Z,project_update,order_quote_tracking,Aliexpress,Curated picks just for you,Personalized Picks Just For You Discover your personal favorites ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Curat,PKR499|PKR463|PKR210,63310,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=fuse,relay,welding,aliexpress"
