channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19ecca1076c2d7ff,2026-06-15T18:52:44Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about Ingco Heavy duty cable cutter 250mm HHCCB0210","Let us know what you think about order #TM25776. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 13 days ago and would love to get your feedback. What do you think about Ingco Heavy duty cable cutter 250mm HHCCB0210 ? Ratin",TM25776|HHCCB0210,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19ece4c53409629a,2026-06-16T02:39:26Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015500693R has an update,96 Latest status from departure country ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Update from departure country ,PK015500693R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19ed43c7c25c024f,2026-06-17T06:19:52Z,product,order_quote_tracking,Aliexpress,Festival of amazing bargains,96 Treat yourself & score big savings ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Open app Home . Toys . Beauty . ,PKR146|PKR799|PKR300|PKR640,146524,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19ed4841263a5669,2026-06-17T07:38:04Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19ed494d53c3d162,2026-06-17T07:56:23Z,supplier_communication,order_quote_tracking,Aliexpress,Package PK015500693R: left the departure region,"96 Track shipping status inside ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ In global transit Hi UK shopper , Your",PK015500693R,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress,delivery"
email,19ed5320ceb2b5ca,2026-06-17T10:48:05Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 243618635980938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 243618635980938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",243618635980938,3811,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=paint,daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19ed7e8b2e21f09a,2026-06-17T23:26:49Z,project_update,order_quote_tracking,Aliexpress,"Still browsing 3/16"" Brake Line Double Flaring Tool Kit Detach...?",96 Shop them today and save big! ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ It's still available Make it yours no,,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=brake,aliexpress"
email,19ed96c14f03e419,2026-06-18T06:29:57Z,product,order_quote_tracking,Aliexpress,"UK.shopper, new finds for you","96 Tap to explore your favorites ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ . . -44% . PKR685 . PKR115,313 . -30%",PKR685|PKR115|PKR594|PKR201|PKR731,115313,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=aliexpress
email,19ed9aab21fb817c,2026-06-18T07:38:21Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19eda0dd43abeb38,2026-06-18T09:26:35Z,project_update,order_quote_tracking,Alibaba Remind,Price drop on items you viewed,"Take another look: Original Quality and Full-Size Classic Car Body Shell Assemblies for Sale, Compatible with 1983 Ae86 Sprinter Trueno ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ",,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fj40,delivery"
email,19edab91c6f4dd85,2026-06-18T12:33:43Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 244793706080938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 244793706080938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",244793706080938,446,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=connector,daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19edab91e01fe3aa,2026-06-18T12:33:44Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 243618635680938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 243618635680938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",243618635680938,1152,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19edb13e656e826b,2026-06-18T14:12:53Z,project_update,order_quote_tracking,Aliexpress,Our daily picks at US $14.00 off,Collect coupons inside & shop now ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ Daily specials in our store ‌ ‌ ‌ ‌ ,IEC320,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=ac,battery,connector,aliexpress"
email,19edb4ea7d173067,2026-06-18T15:17:05Z,project_update,post_purchase_feedback,The JetBrains team,"Your JetBrains IDE Expertise, Now on LinkedIn","Read this blog post in the browser: https://blog.jetbrains.com/?post_type=blog&p=711459 Your JetBrains IDE Expertise, Now on LinkedIn Every developer has tools they rely on daily. The workflows they've built around them, the ways they've learned to move faster",,0,feedback_requested,no,"Imported by Gmail MCP; reason=project_order_signal; hits=relay,delivered,feedback"
email,19edb5d98cdec06f,2026-06-18T15:33:24Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about LICOTA MADE IN TAIWAN QUICK COUPLER - ONE TOUCH 1/4"" IRON","Let us know what you think about order #TM25805. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 16 days ago and would love to get your feedback. What do you think about LICOTA MADE IN TAIWAN QUICK COUPLER - ONE TOUCH 1/4"" ",TM25805,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19edbb1a3c20d90d,2026-06-18T17:05:09Z,project_update,shipment_update,Brighto Paints | Pakistan's 1st Multinational Paint Company,Order #1701 confirmed,"Thank you for your purchase! Brighto Paints | Pakistan's 1st Multinational Paint Company Order #1701 ---------------------------- Thank you for your purchase! ---------------------------- Hi David, we're getting your order ready to be shipped. We will notify y",AF59-DCF0EBB9D726|EB8C-4D5F-8592-5CB7939650A8,4670,shipment_tracking_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=paint,confirmed,order,shipped"
email,19edc169349e3afc,2026-06-18T18:55:27Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about LICOTA MADE IN TAIWAN FLARE NUT WRENCH 12 X 14","Let us know what you think about order #TM25776. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 16 days ago and would love to get your feedback. What do you think about LICOTA MADE IN TAIWAN FLARE NUT WRENCH 12 X 14 ? Rati",TM25776,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
