channel,message_id,date_utc,category,subcategory,source,subject_or_ref,product_or_topic,part_number_or_code,amount_pkr,status,action_required,notes
email,19f2e1f5884d8494,2026-07-04T17:11:43Z,product,order_quote_tracking,Daraz,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 04 2026, 10:11 PM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 1,799.00 Date : 04-07-26 at : Daraz. Don't miss out on the latest Standard Chartered ",,1799,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz
email,19f2e1d68c25ae75,2026-07-04T17:11:45Z,supplier_communication,receipt_payment,Daraz,"Yay, your Order 245681309080938 is confirmed!","Yay, your Order #245681309080938 is confirmed! Yay, your order is confirmed! --> Yay, your order is confirmed! Dear pridmoredave, Thank you for shopping with Daraz. We have received your Order 245681309080938 on 05 July 2026 01:11. We're excited for you to rec",245681309080938,1799,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,confirmed,delivered,delivery,order,paid,payment"
email,19f2e29b68750906,2026-07-04T17:24:13Z,product,order_quote_tracking,Daraz,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 04 2026, 10:24 PM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 2,110.00 Date : 04-07-26 at : Daraz. Don't miss out on the latest Standard Chartered ",,2110,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz
email,19f2e28deee0343a,2026-07-04T17:24:15Z,supplier_communication,receipt_payment,Daraz,"Yay, your Order 244576445280938 is confirmed!","Yay, your Order #244576445280938 is confirmed! Yay, your order is confirmed! --> Yay, your order is confirmed! Dear pridmoredave, Thank you for shopping with Daraz. We have received your Order 244576445280938 on 05 July 2026 01:23. We're excited for you to rec",244576445280938,2110,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,confirmed,delivered,delivery,order,paid,payment"
email,19f2f734e3adee83,2026-07-04T23:23:55Z,product,order_quote_tracking,Daraz,Standard Chartered: Transaction Alert,"Alerts CASA Dear Client, Alerts July 05 2026, 04:23 AM Your Standard Chartered Debit Card no. 52903xxxxxxxx8509 has been used to make the following transaction : Amount : PKR 2,590.00 Date : 06-07-26 at : Daraz. Don't miss out on the latest Standard Chartered ",,2590,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz
email,19f2f7229795ea30,2026-07-04T23:23:56Z,supplier_communication,receipt_payment,Daraz,"Yay, your Order 245692972480938 is confirmed!","Yay, your Order #245692972480938 is confirmed! Yay, your order is confirmed! --> Yay, your order is confirmed! Dear pridmoredave, Thank you for shopping with Daraz. We have received your Order 245692972480938 on 05 July 2026 07:22. We're excited for you to rec",245692972480938,2590,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=brake,daraz,confirmed,delivered,delivery,order,paid,payment"
email,19f338c929c2bd9f,2026-07-05T18:31:17Z,project_update,order_quote_tracking,Ubuy Customer Support,"David Pridmore, Don't let this offer expire, I'm sure you'll love it!","Thank you for signing up to Ubuy! You can now explore billions of international products from the top brands. Don’t forget your welcome bonus. Ubuy, we deliver! Use Code UBCRDMV3 At Cart* * Cannot be combined with other coupons, discounts & Offers Complete You",,40640,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=ac,evaporator,order"
email,19f3b82e2fe92ba7,2026-07-07T07:37:39Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f3caada382f762,2026-07-07T13:00:57Z,project_update,order_quote_tracking,Cruiser Corps,Check out OEM Toyota Headlights.,"https://cruisercorps.com/ https://cruisercorps.com/products/toyota-headlights-h4-oem-fj40-fj45-fj55-fj60-1958-1987 Check out OEM Toyota Headlights! These headlights are perfect for your FJ40, FJ45, FJ55 & FJ60. Grab yours today! 25% OFF for a Limited Time! Get",TOYOTA-HEADLIGHTS-H4-OEM-FJ40-FJ45-FJ55-FJ60-1958-1987|HASSLE-FREE-30-DAY-RETURNS,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fj40,toyota"
email,19f3cf54d37c72b0,2026-07-07T14:22:14Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 244564866480938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 244564866480938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",244564866480938,1900,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=paint,daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19f3cf54dc19f0a5,2026-07-07T14:22:15Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 245681309080938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 245681309080938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",245681309080938,1799,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19f3e912460a3b73,2026-07-07T21:35:17Z,product,order_quote_tracking,Powerhouse,"David, Don't get distracted. Today's the LAST day to avail 50% OFF on Riva extension sockets!",50% OFF on all 7 Riva extension sockets. One code: riva_50. Hurry Up ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,,5600,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=powerhouse
email,19f40a95057ce840,2026-07-08T07:37:44Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f4208b8a18b80b,2026-07-08T14:01:35Z,project_update,order_quote_tracking,Cruiser Corps,Check out OEM Toyota Headlights.,"https://cruisercorps.com/ https://cruisercorps.com/products/toyota-headlights-h4-oem-fj40-fj45-fj55-fj60-1958-1987 Check out OEM Toyota Headlights! These headlights are perfect for your FJ40, FJ45, FJ55 & FJ60. Grab yours today! 25% OFF for a Limited Time! Get",TOYOTA-HEADLIGHTS-H4-OEM-FJ40-FJ45-FJ55-FJ60-1958-1987|HASSLE-FREE-30-DAY-RETURNS,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=fj40,toyota"
email,19f45cfb7e03412d,2026-07-09T07:37:46Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f46fe21075c848,2026-07-09T11:28:14Z,product,order_quote_tracking,Powerhouse,"David, Beat the heat & the power cuts with an Exclusive Upto 30% off all Camelion products","Rechargeable fans, flashlights, power strips & batteries. Use code Cam_30. Limited time. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",CMS-308|REF-001|REF-005,4200,order_or_project_signal,yes,Imported by Gmail MCP; reason=supplier_order_signal; hits=powerhouse
email,19f46a432c7a6a58,2026-07-09T11:29:52Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 244576445280938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 244576445280938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",244576445280938,2110,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19f472fca42c1781,2026-07-09T14:01:20Z,project_update,order_quote_tracking,Cruiser Corps,We just added 3 brand new products!,"https://cruisercorps.com/ https://cruisercorps.com/collections/all?sort_by=3Dcreated-descending We Just Added 3 New Products! We are adding parts to our website all the time, so be sure to keep an eye = out for new items.=C2=A0We hope=C2=A0you'll find exactly ",FJ62-BJ-1981-1990|FRONT-OEM-FJ60-FJ62-BJ-1981-1990|LX450|UZJ100|LX470|THERMOSTAT-80-AND|SERIES-FZJ80-LX450-UZJ100-LX470-8-1992-2007|THERMOSTAT-80-AND-1|GASKET-80-SERIES-FZJ80-LX450-8-1992-12-1997|SERIES-FZJ80-LX450-8-1992-12-1997|HASSLE-FREE-30-DAY-RETURNS|KW7HX7N073SKRY1B6,0,order_or_project_signal,yes,Imported by Gmail MCP; reason=project_order_signal; hits=land cruiser
email,19f4af623c822ab3,2026-07-10T07:37:50Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f4b94ce49a76ba,2026-07-10T10:31:09Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 245692972480938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 245692972480938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",245692972480938,2590,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=brake,daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19f4c21fba30c34c,2026-07-10T13:02:30Z,project_update,order_quote_tracking,Cruiser Corps,We just added 3 brand new products!,"https://cruisercorps.com/ https://cruisercorps.com/collections/all?sort_by=3Dcreated-descending We Just Added 3 New Products! We are adding parts to our website all the time, so be sure to keep an eye = out for new items.=C2=A0We hope=C2=A0you'll find exactly ",FJ62-BJ-1981-1990|FRONT-OEM-FJ60-FJ62-BJ-1981-1990|LX450|UZJ100|LX470|THERMOSTAT-80-AND|SERIES-FZJ80-LX450-UZJ100-LX470-8-1992-2007|THERMOSTAT-80-AND-1|GASKET-80-SERIES-FZJ80-LX450-8-1992-12-1997|SERIES-FZJ80-LX450-8-1992-12-1997|HASSLE-FREE-30-DAY-RETURNS|KW7HX7N073SKRY1B6,0,order_or_project_signal,yes,Imported by Gmail MCP; reason=project_order_signal; hits=land cruiser
email,19f501c4e2079044,2026-07-11T07:37:38Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f554277be0076a,2026-07-12T07:37:25Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f5a6967038db57,2026-07-13T07:38:02Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f5f8fcf5816358,2026-07-14T07:38:05Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f5fb5fae9de617,2026-07-14T08:19:48Z,supplier_communication,post_purchase_feedback,Toolsmart.Pk,"Hi David, share your thoughts about Harden Cup Twist Wire Brush With Nut 100mm x M14 x 2.0","Let us know what you think about order #TM26206. Trouble viewing email? Hi David, We fulfilled your order from our store ToolsMart.pk 10 days ago and would love to get your feedback. What do you think about Harden Cup Twist Wire Brush With Nut 100mm x M14 x 2.",TM26206,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=toolsmart,toolsmart.pk,feedback,order,review"
email,19f606dae71eadfc,2026-07-14T11:40:26Z,supplier_communication,receipt_payment,Daraz,Delivery of your Order 245674994080938,"Your parcel(s) have been delivered! --> Your parcel(s) have been delivered! Dear pridmoredave, We are excited to inform you that your Order 245674994080938 has been successfully delivered. As we'd love to hear your thoughts on your new purchase, please do take",245674994080938,1593,payment_or_receipt_signal,yes,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,delivered,delivery,invoice,order,paid,payment,review"
email,19f60c4fbf146255,2026-07-14T13:15:48Z,project_update,order_quote_tracking,Cruiser Corps,Our Brake Boosters are Back in Stock!,"https://cruisercorps.com/ https://cruisercorps.com/collections/brakes Our Brake Boosters are Back in Stock! Find the perfect replacement for your FJ40, BJ40, FJ45, FJ55, FJ60, FJ80 or LX450! Each Brake Booster is built OE style with the check valve. Check out ",LX450|BRAKE-BOOSTER-93-97|HASSLE-FREE-30-DAY-RETURNS,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=brake,fj40,land cruiser,toyota"
email,19f62b6512ee4852,2026-07-14T22:19:02Z,project_update,post_purchase_feedback,Vercel,New sign-in detected on your Vercel account,"Vercel ******************************************* New sign-in detected on your Vercel account ******************************************* Hello, pridmoredave. Your Vercel account pridmoredave@gmail.com was recently signed-in from a new location, device or bro",171717|EYJHBGCIOIJIUZI1NIISINR5CCI6IKPXVCJ9|EYJOC3QIOIJLMI5RBM9JAY5HCHAILCJPYXQIOJE3ODQWNJC1NDIYMTQ2NJKSIMLKECI6MCWIBWLKIJOIM0DWCK9FRTY3SJDQTWHVM09PRLR2OXZFVJHSIIWIDXJSIJOIAHR0CHM6LY92ZXJJZWWUY29TL2FJY291BNQVYWN0AXZPDHKIFQ|EYJOC3QIOIJLMI5RBM9JAY5HCHAILCJPYXQIOJE3ODQWNJC1NDIYMTUYNDCSIMLKECI6MCWIBWLKIJOIM0DWCK9FRTY3SJDQTWHVM09PRLR2OXZFVJHSIIWIDXJSIJOIAHR0CHM6LY92ZXJJZWWUY29TL2FJY291BNQVDG9RZW5ZIN0|TIDHVI5FNUGW206AAOYV3SAY7C96HL8Y4MSXWMT81QI|WJEEUOALAUGSTJR1CASW1SCWGEFQPLWR92OTBEY8S48|EYJOC3QIOIJLMI5RBM9JAY5HCHAILCJPYXQIOJE3ODQWNJC1NDIYMTYWODQSIMLKECI6MCWIBWLKIJOIM0DWCK9FRTY3SJDQTWHVM09PRLR2OXZFVJHSIIWIDXJSIJOIAHR0CHM6LY92ZXJJZWWUY29TP3V0BV9TZWRPDW09ZW1HAWWMDXRTX3NVDXJJZT1UB3RPZMLJYXRPB25ZIN0|AHPLXDGWUAUOGG9JAXBZWEOUFGPA0FUK3-KESBJY7-W|FF6166,0,feedback_requested,no,"Imported by Gmail MCP; reason=project_order_signal; hits=relay,review"
email,19f64b66c0c141fa,2026-07-15T07:38:22Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
email,19f661528987db0f,2026-07-15T14:01:30Z,project_update,order_quote_tracking,Cruiser Corps,Our Brake Boosters are Back in Stock!,"https://cruisercorps.com/ https://cruisercorps.com/collections/brakes Our Brake Boosters are Back in Stock! Find the perfect replacement for your FJ40, BJ40, FJ45, FJ55, FJ60, FJ80 or LX450! Each Brake Booster is built OE style with the check valve. Check out ",LX450|BRAKE-BOOSTER-93-97|HASSLE-FREE-30-DAY-RETURNS,0,order_or_project_signal,yes,"Imported by Gmail MCP; reason=project_order_signal; hits=brake,fj40,land cruiser,toyota"
email,19f69dd7028b6fa4,2026-07-16T07:39:06Z,supplier_communication,post_purchase_feedback,Daraz,Thank You for Choosing Daraz 🛍️ How Was Your Experience? 😊,"96 Dear David Pridmore, Thank you for choosing Daraz as your preferred platform! We would love to hear about your recent shopping experience with Daraz. Share with us what went well or could have been done better in this 2-minute survey.Simply click on the rat",,0,feedback_requested,no,"Imported by Gmail MCP; reason=supplier_order_signal; hits=daraz,feedback"
